VAL,PPG1,PPG2,BIOZ1,BIOZ2
169,11411,7300,33,18
170,11270,7387,35,20
171,11041,7337,31,20
172,11058,7363,37,20
173,11193,7326,35,20
174,11036,7389,33,18
175,11266,7389,39,19
176,11086,7306,33,21
177,11043,7388,30,19
178,11360,7379,36,20
179,11011,7341,33,19
180,11258,7317,36,19
181,11307,7380,39,21
182,11080,7343,35,19
183,11032,7369,31,19
184,11182,7319,39,19
185,11128,7322,33,18
186,11294,7311,33,18
187,11275,7311,39,18
188,11174,7333,37,19
189,11042,7307,38,18
190,11371,7326,34,19
191,11184,7348,37,19
192,11444,7371,38,18
193,11488,7354,39,20
194,11077,7396,34,19
195,11286,7382,31,19
196,11280,7387,35,21
197,11125,7321,30,18
198,11258,7302,33,21
199,11003,7308,36,19
200,11094,7310,33,21
201,11226,7305,30,19
202,11363,7338,33,21
203,11269,7338,36,19
204,11368,7365,39,18
205,11296,7359,35,21
206,11328,7336,31,21
207,11019,7305,37,20
208,11095,7305,33,20
209,11328,7338,34,18
210,11410,7335,37,19
211,11450,7388,30,20
212,11248,7349,33,18
213,11180,7379,35,18
214,11323,7384,36,19
215,11492,7309,36,19
216,11317,7304,37,21
217,11270,7349,34,21
218,11352,7324,37,18
219,11260,7394,32,18
220,11451,7302,30,18
221,11237,7383,31,21
222,11139,7303,36,20
223,11086,7377,35,19
224,11461,7311,39,18
225,11377,7313,34,21
226,11109,7381,38,21
227,11331,7326,37,19
228,11184,7370,38,20
229,11016,7347,36,18
230,11152,7398,31,19
231,11413,7321,34,21
232,11149,7320,38,20
233,11110,7342,35,18
234,11025,7357,31,21
235,11464,7317,36,21
236,11444,7389,32,19
237,11377,7385,37,21
238,11374,7355,35,18
239,11117,7368,37,21
240,11445,7398,39,19
241,11083,7311,36,19
242,11161,7398,36,20
243,11360,7397,33,20
244,11416,7319,39,21
245,11228,7311,39,21
246,11251,7397,33,21
247,11121,7325,34,20
248,11326,7397,34,20
249,11469,7395,31,21
250,11287,7345,33,20
251,11013,7306,39,19
252,11327,7389,35,20
253,11184,7388,31,19
254,11152,7338,39,21
255,11079,7351,37,19
256,11041,7316,35,18
257,11274,7323,34,21
258,11040,7390,32,19
259,11438,7303,30,19
260,11207,7390,38,20
261,11267,7346,37,19
262,11166,7329,31,20
263,11111,7302,31,19
264,11349,7305,31,19
265,11129,7371,39,20
266,11223,7315,37,18
267,11374,7378,34,19
268,11300,7335,38,19
269,11216,7352,36,21
270,11381,7307,31,20
271,11024,7351,32,20
272,11067,7351,38,18
273,11466,7329,34,21
274,11495,7355,37,18
275,11259,7311,39,18
276,11234,7367,38,19
277,11204,7377,38,19
278,11486,7355,33,20
279,11291,7388,32,21
280,11214,7368,35,20
281,11189,7386,36,21
282,11197,7357,34,20
283,11215,7393,35,18
284,11043,7311,37,18
285,11032,7378,39,18
286,11011,7382,30,19
287,11104,7389,33,21
288,11212,7303,35,21
289,11138,7337,35,19
290,11182,7307,37,21
291,11491,7329,38,20
292,11421,7378,30,18
293,11125,7311,32,19
294,11156,7373,36,18
295,11111,7311,35,21
296,11488,7316,31,19
297,11258,7360,35,21
298,11027,7363,31,18
299,11467,7359,39,21
300,11217,7301,32,19
301,11151,7318,33,21
302,11309,7353,30,19
303,11307,7328,33,19
304,11174,7364,30,19
305,11148,7385,31,20
306,11437,7388,32,21
307,11029,7373,32,21
308,11067,7308,33,18
309,11035,7382,34,19
310,11295,7311,35,19
311,11393,7392,38,18
312,11073,7351,35,21
313,11297,7381,31,21
314,11407,7355,36,21
315,11387,7315,31,19
316,11302,7303,39,19
317,11218,7388,36,18
318,11434,7385,31,20
319,11364,7328,35,20
320,11259,7358,36,19
321,11287,7385,32,21
322,11265,7378,32,21
323,11394,7365,39,20
324,11027,7376,32,21
325,11429,7311,38,20
326,11199,7325,36,19
327,11423,7311,33,19
328,11061,7390,34,21
329,11341,7334,31,21
330,11353,7301,36,20
331,11044,7316,36,21
332,11290,7301,38,19
333,11418,7316,38,21
334,11088,7333,38,21
335,11033,7333,35,21
336,11133,7344,32,19
337,11232,7340,32,21
338,11255,7372,35,20
339,11036,7377,39,18
340,11256,7383,35,20
341,11459,7332,34,20
342,11290,7323,31,20
343,11197,7368,31,19
344,11382,7331,38,20
345,11437,7322,38,21
346,11254,7364,33,19
347,11080,7331,30,18
348,11446,7379,39,20
349,11136,7383,32,18
350,11189,7315,39,21
351,11129,7351,33,21
352,11209,7312,36,20
353,11368,7345,34,21
354,11291,7310,37,21
355,11376,7380,35,21
356,11347,7370,35,19
357,11168,7321,33,18
358,11372,7394,38,20
359,11292,7367,37,18
360,11176,7380,31,19
361,11025,7364,37,21
362,11323,7301,35,21
363,11359,7350,34,19
364,11291,7396,30,21
365,11114,7382,35,20
366,11286,7382,37,20
367,11029,7357,38,18
368,11241,7322,31,19
369,11289,7315,36,19
370,11146,7315,36,20
371,11273,7328,39,21
372,11221,7371,30,19
373,11340,7327,32,19
374,11002,7388,38,21
375,11069,7357,36,19
376,11357,7358,36,21
377,11396,7388,33,18
378,11044,7376,34,18
379,11373,7313,34,21
380,11253,7318,34,18
381,11322,7378,31,21
382,11111,7378,34,21
383,11091,7320,33,19
384,11341,7371,38,21
385,11423,7355,39,21
386,11039,7344,32,21
387,11459,7391,31,21
388,11150,7344,37,21
389,11414,7315,38,20
390,11145,7387,33,20
391,11198,7375,33,20
392,11455,7377,39,18
393,11274,7329,30,19
394,11348,7395,37,18
395,11043,7382,37,18
396,11083,7304,35,20
397,11433,7328,33,20
398,11297,7365,37,19
399,11093,7349,38,21
400,11174,7349,35,18
401,11405,7387,35,19
402,11201,7357,31,21
403,11345,7380,37,18
404,11498,7341,36,19
405,11480,7390,31,18
406,11475,7366,38,19
407,11329,7347,31,18
408,11028,7317,32,21
409,11491,7320,30,18
410,11209,7338,32,20
411,11105,7364,34,18
412,11442,7306,34,21
413,11384,7322,38,20
414,11470,7379,34,21
415,11063,7374,37,21
416,11016,7334,35,19
417,11106,7340,32,21
418,11164,7338,33,21
419,11094,7321,30,21
420,11024,7334,37,20
421,11116,7332,39,18
422,11191,7342,36,20
423,11195,7344,39,21
424,11307,7399,38,21
425,11136,7341,31,21
426,11440,7327,37,20
427,11347,7348,36,21
428,11093,7310,38,19
429,11379,7368,34,20
430,11238,7317,33,19
431,11087,7303,35,19
432,11160,7394,32,20
433,11147,7387,30,21
434,11072,7329,31,18
435,11455,7330,34,21
436,11087,7375,30,19
437,11013,7366,35,20
438,11314,7393,38,19
439,11081,7360,33,20
440,11120,7307,39,21
441,11372,7351,31,21
442,11439,7373,35,20
443,11320,7387,39,21
444,11203,7364,30,21
445,11220,7317,38,18
446,11420,7340,31,20
447,11281,7321,36,19
448,11288,7394,39,21
449,11426,7326,37,19
450,11270,7315,31,18
451,11470,7317,34,21
452,11284,7310,39,19
453,11276,7317,38,18
454,11466,7303,36,20
455,11324,7373,37,20
456,11022,7329,35,20
457,11227,7367,37,18
458,11378,7371,38,21
459,11083,7380,35,19
460,11135,7398,31,19
461,11456,7304,34,20
462,11061,7361,37,19
463,11141,7390,38,18
464,11005,7306,37,21
465,11256,7332,37,21
466,11136,7381,39,18
467,11207,7337,39,21
468,11463,7327,30,18
469,11437,7351,36,18
470,11139,7378,33,19
471,11004,7359,37,18
472,11423,7386,32,19
473,11348,7395,36,21
474,11429,7308,33,20
475,11282,7356,35,21
476,11074,7329,38,19
477,11308,7328,39,18
478,11494,7395,35,21
479,11433,7334,30,19
480,11219,7358,36,21
481,11307,7381,39,20
482,11227,7392,31,20
483,11361,7316,34,21
484,11274,7372,37,20
485,11373,7359,35,19
486,11290,7307,32,18
487,11051,7312,36,18
488,11158,7332,34,21
489,11437,7384,37,21
490,11314,7375,33,19
491,11427,7393,36,18
492,11311,7340,37,18
493,11274,7300,30,19
494,11429,7384,36,20
495,11343,7392,34,18
496,11449,7377,32,21
497,11326,7337,33,20
498,11490,7347,32,18
499,11053,7361,30,20
500,11304,7350,39,20
501,11094,7368,35,18
502,11059,7376,38,18
503,11336,7357,31,19
504,11154,7304,30,21
505,11124,7336,39,18
506,11163,7380,35,18
507,11058,7382,39,21
508,11433,7337,32,19
509,11106,7394,31,20
510,11201,7335,33,21
511,11300,7348,30,19
512,11269,7300,36,20
513,11377,7349,30,21
514,11326,7357,37,19
515,11038,7309,39,18
516,11167,7350,33,18
517,11136,7397,38,20
518,11013,7348,34,18
519,11391,7312,34,20
520,11208,7370,35,19
521,11022,7336,31,18
522,11335,7399,36,20
523,11473,7336,38,21
524,11264,7330,36,19
525,11227,7319,31,18
526,11262,7338,34,18
527,11209,7344,34,20
528,11455,7335,39,21
529,11468,7314,38,18
530,11473,7329,36,20
531,11450,7351,32,18
532,11060,7360,33,19
533,11400,7381,38,18
534,11056,7367,30,20
535,11370,7329,35,20
536,11237,7327,38,20
537,11151,7303,37,21
538,11280,7333,35,21
539,11004,7351,36,19
540,11100,7327,35,18
541,11492,7356,37,21
542,11305,7321,34,18
543,11343,7339,32,18
544,11030,7374,36,20
545,11054,7329,36,20
546,11153,7329,38,18
547,11276,7361,31,20
548,11353,7358,30,18
549,11357,7324,35,18
550,11185,7316,30,20
551,11407,7364,31,21
552,11411,7398,34,18
553,11029,7313,31,21
554,11417,7301,39,21
555,11371,7302,30,20
556,11309,7366,33,21
557,11119,7319,39,21
558,11435,7376,33,21
559,11342,7330,30,21
560,11007,7339,38,18
561,11105,7385,32,20
562,11497,7377,35,20
563,11137,7349,34,20
564,11182,7326,32,18
565,11384,7312,34,18
566,11339,7364,32,19
567,11376,7301,30,18
568,11420,7336,31,18
569,11209,7310,35,21
570,11148,7332,35,18
571,11373,7328,38,19
572,11496,7358,30,19
573,11259,7366,30,21
574,11126,7392,35,18
575,11298,7365,37,18
576,11065,7377,33,20
577,11020,7383,36,18
578,11292,7347,30,21
579,11324,7381,32,20
580,11464,7336,30,18
581,11112,7371,35,20
582,11431,7353,31,19
583,11138,7370,37,21
584,11237,7309,33,19
585,11360,7315,32,18
586,11478,7318,33,19
587,11347,7329,32,19
588,11043,7353,33,20
589,11063,7360,37,21
590,11415,7342,37,21
591,11404,7382,31,19
592,11454,7302,34,18
593,11265,7329,36,18
594,11444,7317,37,19
595,11091,7335,30,18
596,11111,7319,30,19
597,11419,7316,36,21
598,11339,7323,34,18
599,11332,7312,34,20
600,11274,7399,35,19
601,11369,7356,31,18
602,11330,7366,32,20
603,11226,7320,36,21
604,11225,7303,38,19
605,11427,7381,32,18
606,11131,7344,39,21
607,11396,7338,39,19
608,11228,7342,35,20
609,11314,7374,35,19
610,11385,7337,38,21
611,11369,7340,35,20
612,11128,7327,39,20
613,11295,7304,31,21
614,11024,7351,39,18
615,11186,7322,34,20
616,11292,7337,36,20
617,11355,7335,39,18
618,11325,7330,38,20
619,11134,7307,30,18
620,11003,7388,35,21
621,11226,7388,36,21
622,11377,7315,30,18
623,11168,7310,36,20
624,11444,7319,30,19
625,11417,7377,36,20
626,11284,7356,37,19
627,11324,7318,31,20
628,11026,7371,31,21
629,11224,7360,35,18
630,11248,7324,30,20
631,11365,7332,36,18
632,11435,7339,34,19
633,11201,7316,34,20
634,11437,7352,34,19
635,11197,7390,37,20
636,11417,7380,32,18
637,11135,7346,31,18
638,11125,7396,34,20
639,11094,7394,39,19
640,11072,7384,38,20
641,11246,7323,34,20
642,11340,7315,34,20
643,11135,7344,37,19
644,11195,7383,30,21
645,11213,7355,37,20
646,11475,7398,38,21
647,11108,7327,39,18
648,11323,7345,39,20
649,11102,7398,35,20
650,11340,7381,32,18
651,11327,7387,36,21
652,11083,7327,39,20
653,11223,7377,35,19
654,11256,7348,36,21
655,11133,7387,35,21
656,11347,7394,33,20
657,11107,7305,33,19
658,11414,7397,30,21
659,11457,7398,33,20
660,11467,7328,34,21
661,11007,7365,31,20
662,11149,7368,30,20
663,11485,7385,39,19
664,11476,7372,39,18
665,11392,7333,33,21
666,11171,7399,39,21
667,11046,7348,33,21
668,11000,7399,34,21
669,11360,7389,36,21
670,11179,7369,35,21
671,11038,7365,37,20
672,11089,7399,31,20
673,11074,7371,35,20
674,11499,7301,37,18
675,11226,7301,36,21
676,11123,7371,36,20
677,11343,7325,36,19
678,11096,7377,31,21
679,11339,7350,38,21
680,11282,7327,34,18
681,11206,7396,32,19
682,11032,7343,30,19
683,11115,7319,32,18
684,11454,7398,38,18
685,11353,7345,33,20
686,11428,7380,37,18
687,11315,7343,32,21
688,11313,7367,31,19
689,11178,7308,34,20
690,11173,7383,34,18
691,11233,7346,34,19
692,11132,7364,32,18
693,11441,7320,34,20
694,11093,7396,38,21
695,11347,7398,37,19
696,11401,7305,39,18
697,11419,7385,38,20
698,11194,7324,39,21
699,11404,7302,35,18
700,11429,7371,39,21
701,11185,7375,31,21
702,11463,7328,38,20
703,11375,7395,38,19
704,11164,7365,36,19
705,11361,7380,30,18
706,11190,7382,30,19
707,11004,7314,32,18
708,11497,7321,33,18
709,11498,7369,32,19
710,11205,7333,31,18
711,11414,7302,39,21
712,11365,7327,35,18
713,11343,7319,36,19
714,11226,7315,31,21
715,11419,7371,38,20
716,11073,7329,37,18
717,11218,7335,37,18
718,11439,7397,33,18
719,11026,7348,34,19
720,11374,7349,39,21
721,11022,7380,36,20
722,11460,7356,39,19
723,11207,7363,36,19
724,11354,7388,34,19
725,11090,7358,31,20
726,11051,7305,32,19
727,11486,7351,30,19
728,11302,7361,30,19
729,11208,7383,37,20
730,11061,7317,36,20
731,11444,7345,32,20
732,11303,7396,39,20
733,11104,7362,38,19
734,11128,7322,38,20
735,11394,7397,32,21
736,11459,7309,31,21
737,11397,7305,32,18
738,11327,7376,37,19
739,11094,7361,36,18
740,11006,7342,36,20
741,11173,7316,32,18
742,11245,7359,31,19
743,11414,7317,35,19
744,11015,7368,36,21
745,11169,7360,39,19
746,11166,7325,39,18
747,11309,7314,33,19
748,11427,7361,39,19
749,11082,7353,34,18
750,11391,7381,32,20
751,11220,7329,31,19
752,11321,7370,36,20
753,11169,7328,30,20
754,11322,7374,32,19
755,11114,7305,36,18
756,11348,7384,33,20
757,11334,7355,37,21
758,11229,7350,35,18
759,11219,7386,32,19
760,11246,7353,36,19
761,11100,7310,36,19
762,11415,7343,31,19
763,11221,7359,39,19
764,11178,7330,30,21
765,11174,7359,31,19
766,11093,7314,33,18
767,11114,7348,33,19
768,11161,7356,31,21
769,11268,7365,33,20
770,11224,7307,34,20
771,11233,7369,33,19
772,11336,7315,39,21
773,11066,7352,39,18
774,11456,7332,35,19
775,11499,7387,36,19
776,11125,7378,38,19
777,11138,7334,39,19
778,11112,7329,35,18
779,11218,7351,35,21
780,11155,7389,38,21
781,11184,7353,34,20
782,11120,7304,35,20
783,11321,7364,30,20
784,11448,7326,33,20
785,11197,7384,31,20
786,11344,7305,36,20
787,11290,7388,38,18
788,11463,7317,36,19
789,11003,7368,33,18
790,11188,7356,34,18
791,11238,7332,35,18
792,11165,7381,38,21
793,11171,7372,32,18
794,11211,7373,39,21
795,11344,7331,33,18
796,11070,7394,32,18
797,11148,7373,39,21
798,11390,7348,31,19
799,11284,7399,31,18
800,11115,7332,38,18
801,11390,7314,36,20
802,11322,7361,33,20
803,11092,7387,32,19
804,11476,7332,32,21
805,11102,7356,34,18
806,11357,7328,37,20
807,11379,7343,32,18
808,11197,7397,34,20
809,11109,7350,34,21
810,11329,7346,39,21
811,11100,7372,31,20
812,11182,7337,35,20
813,11333,7302,33,20
814,11405,7317,37,18
815,11159,7315,34,21
816,11081,7367,32,19
817,11035,7385,30,20
818,11237,7393,39,20
819,11243,7322,32,19
820,11250,7382,32,18
821,11392,7307,39,20
822,11254,7355,36,19
823,11281,7349,38,18
824,11021,7326,39,18
825,11429,7304,31,21
826,11229,7389,31,21
827,11470,7326,31,18
828,11400,7360,30,18
829,11153,7383,31,18
830,11494,7378,37,20
831,11119,7318,30,20
832,11165,7396,36,18
833,11383,7391,35,19
834,11385,7336,39,18
835,11389,7320,38,20
836,11198,7303,35,19
837,11396,7318,36,20
838,11346,7377,38,20
839,11074,7351,31,19
840,11438,7349,34,18
841,11078,7331,35,18
842,11318,7397,39,20
843,11072,7318,30,19
844,11199,7312,35,19
845,11301,7391,36,20
846,11133,7398,39,19
847,11047,7371,31,20
848,11187,7394,31,19
849,11170,7345,33,18
850,11451,7380,31,20
851,11138,7365,36,21
852,11242,7388,30,19
853,11313,7316,37,19
854,11475,7345,36,21
855,11345,7391,34,19
856,11387,7337,39,20
857,11125,7350,32,19
858,11206,7324,33,19
859,11338,7348,36,19
860,11197,7376,36,21
861,11186,7304,32,20
862,11388,7351,31,20
863,11017,7346,37,21
864,11197,7340,38,21
865,11447,7314,38,18
866,11350,7310,34,20
867,11152,7327,32,20
868,11131,7378,39,20
869,11325,7313,38,18
870,11424,7304,30,18
871,11164,7386,33,19
872,11058,7315,30,21
873,11177,7329,35,21
874,11439,7378,37,20
875,11152,7342,37,19
876,11161,7325,34,19
877,11402,7375,38,19
878,11353,7395,32,20
879,11462,7391,39,20
880,11241,7322,35,18
881,11135,7343,31,21
882,11437,7384,37,18
883,11235,7355,37,19
884,11046,7302,31,19
885,11496,7325,35,21
886,11127,7300,30,20
887,11417,7395,37,18
888,11337,7356,38,21
889,11157,7370,34,19
890,11012,7382,35,19
891,11118,7386,32,21
892,11302,7362,30,18
893,11374,7346,38,20
894,11288,7389,36,19
895,11290,7377,35,20
896,11115,7312,33,19
897,11087,7362,38,20
898,11124,7337,39,19
899,11409,7383,30,19
900,11174,7331,37,21
901,11498,7328,32,19
902,11363,7359,38,20
903,11052,7383,37,18
904,11489,7340,36,21
905,11110,7389,30,20
906,11064,7329,35,21
907,11332,7328,32,20
908,11374,7352,36,21
909,11073,7342,38,20
910,11146,7310,34,19
911,11260,7384,30,21
912,11263,7317,33,19
913,11131,7300,34,21
914,11048,7339,31,21
915,11076,7338,38,20
916,11293,7398,32,20
917,11116,7365,38,19
918,11493,7348,39,21
919,11048,7386,38,18
920,11109,7345,37,19
921,11466,7349,39,21
922,11179,7322,33,21
923,11049,7392,36,21
924,11071,7365,33,19
925,11346,7385,37,20
926,11433,7366,37,21
927,11494,7332,32,20
928,11285,7350,37,19
929,11003,7370,38,20
930,11074,7335,34,19
931,11084,7323,33,18
932,11490,7382,30,20
933,11321,7389,32,18
934,11375,7379,35,19
935,11020,7327,34,18
936,11208,7385,32,20
937,11042,7301,37,18
938,11498,7309,33,20
939,11028,7381,37,18
940,11410,7311,33,20
941,11343,7364,31,19
942,11180,7367,34,18
943,11304,7361,35,18
944,11450,7354,33,21
945,11102,7336,32,18
946,11265,7384,31,21
947,11258,7319,33,20
948,11372,7369,34,21
949,11364,7384,34,18
950,11233,7362,36,18
951,11345,7368,39,21
952,11380,7341,39,20
953,11373,7380,33,20
954,11100,7316,37,21
955,11090,7357,34,18
956,11068,7305,30,18
957,11105,7396,30,20
958,11010,7322,30,18
959,11012,7303,30,18
960,11104,7308,34,21
961,11225,7362,35,21
962,11421,7392,35,19
963,11167,7341,39,21
964,11416,7374,32,19
965,11378,7392,30,21
966,11289,7395,37,21
967,11410,7311,31,18
968,11099,7334,39,19
969,11217,7391,39,19
970,11306,7349,30,20
971,11344,7371,37,21
972,11210,7339,36,21
973,11276,7358,37,18
974,11222,7305,39,18
975,11156,7373,30,19
976,11072,7388,39,19
977,11274,7312,34,18
978,11409,7397,38,20
979,11408,7359,35,18
980,11039,7378,32,20
981,11234,7315,35,18
982,11123,7304,34,18
983,11284,7322,31,20
984,11152,7352,30,20
985,11146,7366,32,20
986,11195,7371,35,21
987,11172,7372,34,21
988,11211,7305,32,20
989,11301,7339,37,21
990,11310,7379,33,20
991,11000,7379,35,20
992,11138,7341,36,20
993,11195,7389,34,19
994,11390,7322,39,18
995,11219,7389,38,20
996,11355,7389,30,21
997,11441,7319,30,21
998,11454,7362,32,21
999,11403,7329,36,19
